jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
4548366578758,14548366578755,グランドフィックス　ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578765,04548366578765,ネオフィックス　ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578772,04548366578772,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578772,14548366578779,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578789,04548366578789,ネオフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578796,04548366578796,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578796,14548366578793,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578802,04548366578802,ネオフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578819,04548366578819,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578819,14548366578816,グランドフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578826,04548366578826,ネオフィックス　ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578833,04548366578833,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578833,14548366578830,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578840,04548366578840,ネオフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578857,04548366578857,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578857,14548366578854,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578864,04548366578864,ネオフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578871,04548366578871,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578871,14548366578878,グランドフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578888,04548366578888,ネオフィックス　ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578932,04548366578932,グランドフィックス　ミニスクリュー　径２．３－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578932,14548366578939,グランドフィックス　ミニスクリュー　径２．３－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578949,04548366578949,ネオフィックス　ミニスクリュー　径２．３－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578956,04548366578956,グランドフィックス　ミニスクリュー　径２．３－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578956,14548366578953,グランドフィックス　ミニスクリュー　径２．３－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578963,04548366578963,ネオフィックス　ミニスクリュー　径２．３－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578970,04548366578970,グランドフィックス　ミニスクリュー　径２．３－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578970,14548366578977,グランドフィックス　ミニスクリュー　径２．３－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366578987,04548366578987,ネオフィックス　ミニスクリュー　径２．３－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579151,04548366579151,アキュラフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579168,04548366579168,ネオフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579175,04548366579175,アキュラフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579182,04548366579182,ネオフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579199,04548366579199,アキュラフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579205,04548366579205,ネオフィックス　フラット型ミニスクリュー　径２．２－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579212,04548366579212,アキュラフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579229,04548366579229,ネオフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579236,04548366579236,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579236,14548366579233,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579243,04548366579243,アキュラフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579250,04548366579250,ネオフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579267,04548366579267,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579267,14548366579264,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579274,04548366579274,アキュラフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579281,04548366579281,ネオフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579298,04548366579298,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579298,14548366579295,グランドフィックス　フラット型ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579304,04548366579304,アキュラフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579311,04548366579311,ネオフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579328,04548366579328,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579328,14548366579325,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579335,04548366579335,アキュラフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579342,04548366579342,ネオフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579359,04548366579359,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579359,14548366579356,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579366,04548366579366,アキュラフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579373,04548366579373,ネオフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579380,04548366579380,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579380,14548366579387,グランドフィックス　フラット型ミニスクリュー　径２．２－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579397,04548366579397,アキュラフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579403,04548366579403,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579403,14548366579400,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579410,04548366579410,アキュラフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579427,04548366579427,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579427,14548366579424,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579434,04548366579434,アキュラフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579441,04548366579441,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579441,14548366579448,グランドフィックス　フラット型ミニスクリュー　径２．２－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579458,04548366579458,アキュラフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579465,04548366579465,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579465,14548366579462,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579472,04548366579472,アキュラフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579489,04548366579489,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579489,14548366579486,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579496,04548366579496,アキュラフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579502,04548366579502,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579502,14548366579509,グランドフィックス　フラット型ミニスクリュー　径２．２－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579519,04548366579519,アキュラフィックス　フラット型ミニスクリュー　径２．４－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579526,04548366579526,ネオフィックス　フラット型ミニスクリュー　径２．４－３ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579533,04548366579533,アキュラフィックス　フラット型ミニスクリュー　径２．４－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579540,04548366579540,ネオフィックス　フラット型ミニスクリュー　径２．４－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579557,04548366579557,グランドフィックス　フラット型ミニスクリュー　径２．４－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579557,14548366579554,グランドフィックス　フラット型ミニスクリュー　径２．４－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579564,04548366579564,アキュラフィックス　フラット型ミニスクリュー　径２．４－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579571,04548366579571,ネオフィックス　フラット型ミニスクリュー　径２．４－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579588,04548366579588,グランドフィックス　フラット型ミニスクリュー　径２．４－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579588,14548366579585,グランドフィックス　フラット型ミニスクリュー　径２．４－５ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579595,04548366579595,アキュラフィックス　フラット型ミニスクリュー　径２．４－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579601,04548366579601,グランドフィックス　フラット型ミニスクリュー　径２．４－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579601,14548366579608,グランドフィックス　フラット型ミニスクリュー　径２．４－７ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579618,04548366579618,アキュラフィックス　フラット型ミニスクリュー　径２．４－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579625,04548366579625,グランドフィックス　フラット型ミニスクリュー　径２．４－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579625,14548366579622,グランドフィックス　フラット型ミニスクリュー　径２．４－１０ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579632,04548366579632,アキュラフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579649,04548366579649,ネオフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579656,04548366579656,アキュラフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579663,04548366579663,ネオフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579670,04548366579670,アキュラフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579687,04548366579687,ネオフィックス　ミニスクリュー　径２．２－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579694,04548366579694,アキュラフィックス　ミニスクリュー　径２．３－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366579700,04548366579700,ネオフィックス　ミニスクリュー　径２．３－４ｍｍ,グンゼ,736430000,B0020800102,合成吸収性骨片接合材料　スクリュー　頭蓋・顎・顔面・小骨用,33000,1
4548366600350,04548366600350,ネオフィックス　ミニプレート　５穴Ｌキング×全長３２ｍｍ　Ｒ,グンゼ,736450000,B00208004,合成吸収性骨片接合材料　その他のプレート,54200,1
4548366600350,14548366600357,ネオフィックス　ミニプレート　５穴Ｌキング×全長３２ｍｍ　Ｒ,グンゼ,736450000,B00208004,合成吸収性骨片接合材料　その他のプレート,54200,1
4548366600602,04548366600602,ネオフィックス　ミニプレート　５穴Ｌキング×全長３２ｍｍ　Ｌ,グンゼ,736450000,B00208004,合成吸収性骨片接合材料　その他のプレート,54200,1
4548366600602,14548366600609,ネオフィックス　ミニプレート　５穴Ｌキング×全長３２ｍｍ　Ｌ,グンゼ,736450000,B00208004,合成吸収性骨片接合材料　その他のプレート,54200,1
4548366707035,04548366707035,シームデュラ　２×２ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707059,04548366707059,シームデュラ　２×５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707066,04548366707066,シームデュラ　２×５ｃｍ　湾曲,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707073,04548366707073,シームデュラ　２×１５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707080,04548366707080,シームデュラ　３×３ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707097,04548366707097,シームデュラ　３×５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707103,04548366707103,シームデュラ　３×１０ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707110,04548366707110,シームデュラ　３×１５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707127,04548366707127,シームデュラ　４×４ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707134,04548366707134,シームデュラ　４×５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707141,04548366707141,シームデュラ　４×１０ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707158,04548366707158,シームデュラ　４×１５ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707165,04548366707165,シームデュラ　５×８ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707172,04548366707172,シームデュラ　５×１２ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707189,04548366707189,シームデュラ　６×６ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707196,04548366707196,シームデュラ　６×１０ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707202,04548366707202,シームデュラ　７×７ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707219,04548366707219,シームデュラ　７×１０ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707226,04548366707226,シームデュラ　７×１２ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707233,04548366707233,シームデュラ　８×８ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707240,04548366707240,シームデュラ　８×１０ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
4548366707257,04548366707257,シームデュラ　９×９ｃｍ　平面,グンゼ,710010081,B00208402,人工硬膜　吸収型,1280,1
