jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
8435387314365,08435387314365,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314389,08435387314389,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314396,08435387314396,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314402,08435387314402,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314419,08435387314419,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314426,08435387314426,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314457,08435387314457,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314471,08435387314471,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314488,08435387314488,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314495,08435387314495,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314501,08435387314501,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314518,08435387314518,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314549,08435387314549,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314563,08435387314563,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314570,08435387314570,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387314587,08435387314587,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315287,08435387315287,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315294,08435387315294,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315324,08435387315324,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315348,08435387315348,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315355,08435387315355,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315362,08435387315362,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315379,08435387315379,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315386,08435387315386,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315416,08435387315416,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315430,08435387315430,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315447,08435387315447,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387315454,08435387315454,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387316253,08435387316253,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387316260,08435387316260,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387316277,08435387316277,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
8435387316284,08435387316284,oceanus 14 RX PTA balloon dilatation catheter,メディコスヒラタ,737330000,B00213303012,血管内手術用カテーテル　ＰＴＡバルーンカテーテル　一般型　特殊型,47700,1
